insee_code,name,postal_codes,department_code,department_name
73210,Puygros,73190,73,Savoie
73211,Queige,73720,73,Savoie
73212,Val-d'Arc,73220,73,Savoie
73213,La Ravoire,73490,73,Savoie
73214,Rochefort,73240,73,Savoie
73215,Valgelon-La Rochette,73110,73,Savoie
73216,Rognaix,73730,73,Savoie
73217,Rotherens,73110,73,Savoie
73218,Ruffieux,73310,73,Savoie
73219,Saint-Alban-de-Montbel,73610,73,Savoie
73220,Saint-Alban-d'Hurtières,73220,73,Savoie
73221,Saint-Alban-des-Villards,73130,73,Savoie
73222,Saint-Alban-Leysse,73230,73,Savoie
73223,Saint-André,73500,73,Savoie
73224,Saint-Avre,73130,73,Savoie
73225,Saint-Baldoph,73190,73,Savoie
73226,Saint-Béron,73520,73,Savoie
73227,Courchevel,73120,73,Savoie
73228,Saint-Cassin,73160,73,Savoie
73229,Saint-Christophe,73360,73,Savoie
73230,Saint-Colomban-des-Villards,73130,73,Savoie
73231,Saint-Étienne-de-Cuines,73130,73,Savoie
73232,Sainte-Foy-Tarentaise,73640,73,Savoie
73233,Saint-Franc,73360,73,Savoie
73234,Saint-François-de-Sales,73340,73,Savoie
73235,Saint François Longchamp,73130,73,Savoie
73236,Saint-Genix-les-Villages,73240,73,Savoie
73237,Saint-Georges-d'Hurtières,73220,73,Savoie
73240,Sainte-Hélène-du-Lac,73800,73,Savoie
73241,Sainte-Hélène-sur-Isère,73460,73,Savoie
73242,Saint-Jean-d'Arves,73530,73,Savoie
73243,Saint-Jean-d'Arvey,73230,73,Savoie
73245,Saint-Jean-de-Chevelu,73170,73,Savoie
73246,Saint-Jean-de-Couz,73160,73,Savoie
73247,Saint-Jean-de-la-Porte,73250,73,Savoie
73248,Saint-Jean-de-Maurienne,73300,73,Savoie
73249,Saint-Jeoire-Prieuré,73190,73,Savoie
73250,Saint-Julien-Mont-Denis,73870,73,Savoie
73252,Saint-Léger,73220,73,Savoie
73253,Saint-Marcel,73600,73,Savoie
73254,Sainte-Marie-d'Alvey,73240,73,Savoie
73255,Sainte-Marie-de-Cuines,73130,73,Savoie
73256,Saint-Martin-d'Arc,73140,73,Savoie
73257,Les Belleville,73440;73600,73,Savoie
73258,Saint-Martin-de-la-Porte,73140,73,Savoie
73259,Saint-Martin-sur-la-Chambre,73130,73,Savoie
73261,Saint-Michel-de-Maurienne,73140,73,Savoie
73262,Saint-Nicolas-la-Chapelle,73590,73,Savoie
73263,Saint-Offenge,73100,73,Savoie
73265,Saint-Ours,73410,73,Savoie
73267,Saint-Pancrace,73300,73,Savoie
73268,Saint-Paul-sur-Isère,73730,73,Savoie
73269,Saint-Paul-sur-Yenne,73170,73,Savoie
73270,Saint-Pierre-d'Albigny,73250,73,Savoie
73271,Saint-Pierre-d'Alvey,73170,73,Savoie
73272,Saint-Pierre-de-Belleville,73220,73,Savoie
73273,Saint-Pierre-de-Curtille,73310,73,Savoie
73274,Saint-Pierre-d'Entremont,73670,73,Savoie
73275,Saint-Pierre-de-Genebroz,73360,73,Savoie
73276,Saint-Pierre-de-Soucy,73800,73,Savoie
73277,Sainte-Reine,73630,73,Savoie
73278,Saint-Rémy-de-Maurienne,73660,73,Savoie
73280,Saint-Sorlin-d'Arves,73530,73,Savoie
73281,Saint-Sulpice,73160,73,Savoie
73282,Saint-Thibaud-de-Couz,73160,73,Savoie
73283,Saint-Vital,73460,73,Savoie
73284,Salins-Fontaine,73600,73,Savoie
73285,Séez,73700,73,Savoie
73286,Serrières-en-Chautagne,73310,73,Savoie
73288,Sonnaz,73000,73,Savoie
73289,La Table,73110,73,Savoie
73290,Val-Cenis,73480;73500,73,Savoie
73292,Thénésol,73200,73,Savoie
73293,Thoiry,73230,73,Savoie
73294,La Thuile,73190,73,Savoie
73296,Tignes,73320,73,Savoie
73297,Tournon,73460,73,Savoie
73298,Tours-en-Savoie,73790,73,Savoie
73299,Traize,73170,73,Savoie
73300,Tresserve,73100,73,Savoie
73301,Trévignin,73100,73,Savoie
73302,La Trinité,73110,73,Savoie
73303,Ugine,73400,73,Savoie
73304,Val-d'Isère,73150,73,Savoie
73306,Valloire,73450,73,Savoie
73307,Valmeinier,73450,73,Savoie
73308,Venthon,73200,73,Savoie
73309,Verel-de-Montbel,73330,73,Savoie
73310,Verel-Pragondran,73230,73,Savoie
73311,Le Verneil,73110,73,Savoie
73312,Verrens-Arvey,73460,73,Savoie
73313,Verthemex,73170,73,Savoie
73314,Villard-d'Héry,73800,73,Savoie
73315,Villard-Léger,73390,73,Savoie
73316,Villard-Sallet,73110,73,Savoie
73317,Villard-sur-Doron,73270,73,Savoie
73318,Villarembert,73300,73,Savoie
73320,Villargondran,73300,73,Savoie
73322,Villarodin-Bourget,73500,73,Savoie
73323,Villaroger,73640,73,Savoie
73324,Villaroux,73110,73,Savoie
73326,Vimines,73160,73,Savoie
73327,Vions,73310,73,Savoie
73328,Viviers-du-Lac,73420,73,Savoie
73329,Voglans,73420,73,Savoie
73330,Yenne,73170,73,Savoie
74001,Abondance,74360,74,Haute-Savoie
74002,Alby-sur-Chéran,74540,74,Haute-Savoie
74003,Alex,74290,74,Haute-Savoie
74004,Allèves,74540,74,Haute-Savoie
74005,Allinges,74200,74,Haute-Savoie
74006,Allonzier-la-Caille,74350,74,Haute-Savoie
74007,Amancy,74800,74,Haute-Savoie
74008,Ambilly,74100,74,Haute-Savoie
74009,Andilly,74350,74,Haute-Savoie
74010,Annecy,74000;74370;74600;74940;74960,74,Haute-Savoie
74012,Annemasse,74100,74,Haute-Savoie
74013,Anthy-sur-Léman,74200,74,Haute-Savoie
74014,Arâches-la-Frasse,74300,74,Haute-Savoie
74015,Arbusigny,74930,74,Haute-Savoie
74016,Archamps,74160,74,Haute-Savoie
74018,Arenthon,74800,74,Haute-Savoie
74019,Argonay,74370,74,Haute-Savoie
74020,Armoy,74200,74,Haute-Savoie
74021,Arthaz-Pont-Notre-Dame,74380,74,Haute-Savoie
74024,Ayse,74130,74,Haute-Savoie
74025,Ballaison,74140,74,Haute-Savoie
74026,La Balme-de-Sillingy,74330,74,Haute-Savoie
74027,La Balme-de-Thuy,74230,74,Haute-Savoie
74029,Bassy,74910,74,Haute-Savoie
74030,La Baume,74430,74,Haute-Savoie
74031,Beaumont,74160,74,Haute-Savoie
74032,Bellevaux,74470,74,Haute-Savoie
74033,Bernex,74500,74,Haute-Savoie
74034,Le Biot,74430,74,Haute-Savoie
74035,Bloye,74150,74,Haute-Savoie
74036,Bluffy,74290,74,Haute-Savoie
74037,Boëge,74420,74,Haute-Savoie
74038,Bogève,74250,74,Haute-Savoie
74040,Bonne,74380,74,Haute-Savoie
74041,Bonnevaux,74360,74,Haute-Savoie
74042,Bonneville,74130,74,Haute-Savoie
74043,Bons-en-Chablais,74890,74,Haute-Savoie
74044,Bossey,74160,74,Haute-Savoie
74045,Le Bouchet-Mont-Charvin,74230,74,Haute-Savoie
74046,Boussy,74150,74,Haute-Savoie
74048,Brenthonne,74890,74,Haute-Savoie
74049,Brizon,74130,74,Haute-Savoie
74050,Burdignin,74420,74,Haute-Savoie
74051,Cercier,74350,74,Haute-Savoie
74052,Cernex,74350,74,Haute-Savoie
74053,Cervens,74550,74,Haute-Savoie
74054,Chainaz-les-Frasses,74540,74,Haute-Savoie
74055,Challonges,74910,74,Haute-Savoie
74056,Chamonix-Mont-Blanc,74400,74,Haute-Savoie
74057,Champanges,74500,74,Haute-Savoie
74058,La Chapelle-d'Abondance,74360,74,Haute-Savoie
74059,La Chapelle-Rambaud,74800,74,Haute-Savoie
74060,La Chapelle-Saint-Maurice,74410,74,Haute-Savoie
74061,Chapeiry,74540,74,Haute-Savoie
74062,Charvonnex,74370,74,Haute-Savoie
74063,Châtel,74390,74,Haute-Savoie
74064,Châtillon-sur-Cluses,74300,74,Haute-Savoie
74065,Chaumont,74270,74,Haute-Savoie
74066,Chavannaz,74270,74,Haute-Savoie
74067,Chavanod,74650,74,Haute-Savoie
74068,Chêne-en-Semine,74270,74,Haute-Savoie
74069,Chênex,74520,74,Haute-Savoie
74070,Chens-sur-Léman,74140,74,Haute-Savoie
74071,Chessenaz,74270,74,Haute-Savoie
74072,Chevaline,74210,74,Haute-Savoie
74073,Chevenoz,74500,74,Haute-Savoie
74074,Chevrier,74520,74,Haute-Savoie
74075,Chilly,74270,74,Haute-Savoie
74076,Choisy,74330,74,Haute-Savoie
74077,Clarafond-Arcine,74270,74,Haute-Savoie
74078,Clermont,74270,74,Haute-Savoie
74079,Les Clefs,74230,74,Haute-Savoie
74080,La Clusaz,74220,74,Haute-Savoie
74081,Cluses,74300,74,Haute-Savoie
74082,Collonges-sous-Salève,74160,74,Haute-Savoie
74083,Combloux,74920,74,Haute-Savoie
74085,Les Contamines-Montjoie,74170,74,Haute-Savoie
74086,Contamine-Sarzin,74270,74,Haute-Savoie
74087,Contamine-sur-Arve,74130,74,Haute-Savoie
74088,Copponex,74350,74,Haute-Savoie
74089,Cordon,74700,74,Haute-Savoie
74090,Cornier,74800,74,Haute-Savoie
74091,La Côte-d'Arbroz,74110,74,Haute-Savoie
74094,Cranves-Sales,74380,74,Haute-Savoie
74095,Crempigny-Bonneguête,74150,74,Haute-Savoie
74096,Cruseilles,74350,74,Haute-Savoie
74097,Cusy,74540,74,Haute-Savoie
74098,Cuvat,74350,74,Haute-Savoie
74099,Demi-Quartier,74120,74,Haute-Savoie
74100,Desingy,74270,74,Haute-Savoie
74101,Dingy-en-Vuache,74520,74,Haute-Savoie
74102,Dingy-Saint-Clair,74230,74,Haute-Savoie
74103,Domancy,74700,74,Haute-Savoie
74104,Doussard,74210,74,Haute-Savoie
74105,Douvaine,74140,74,Haute-Savoie
74106,Draillant,74550,74,Haute-Savoie
74107,Droisy,74270,74,Haute-Savoie
74108,Duingt,74410,74,Haute-Savoie
74109,Éloise,01200,74,Haute-Savoie
74111,Entrevernes,74410,74,Haute-Savoie
74112,Epagny Metz-Tessy,74330;74370,74,Haute-Savoie
74114,Essert-Romand,74110,74,Haute-Savoie
74116,Eteaux,74800,74,Haute-Savoie
74117,Étercy,74150,74,Haute-Savoie
74118,Étrembières,74100,74,Haute-Savoie
74119,Évian-les-Bains,74500,74,Haute-Savoie
74121,Excenevex,74140,74,Haute-Savoie
74122,Faucigny,74130,74,Haute-Savoie
74123,Faverges-Seythenex,74210,74,Haute-Savoie
74124,Feigères,74160,74,Haute-Savoie
74126,Fessy,74890,74,Haute-Savoie
74127,Féternes,74500,74,Haute-Savoie
74128,Fillinges,74250,74,Haute-Savoie
74129,La Forclaz,74200,74,Haute-Savoie
74130,Franclens,74910,74,Haute-Savoie
74131,Frangy,74270,74,Haute-Savoie
74133,Gaillard,74240,74,Haute-Savoie
74134,Les Gets,74260,74,Haute-Savoie
74135,Giez,74210,74,Haute-Savoie
74136,Le Grand-Bornand,74450,74,Haute-Savoie
74137,Groisy,74570,74,Haute-Savoie
74138,Gruffy,74540,74,Haute-Savoie
74139,Habère-Lullin,74420,74,Haute-Savoie
74140,Habère-Poche,74420,74,Haute-Savoie
74141,Hauteville-sur-Fier,74150,74,Haute-Savoie
74142,Héry-sur-Alby,74540,74,Haute-Savoie
74143,Les Houches,74310,74,Haute-Savoie
74144,Jonzier-Épagny,74520,74,Haute-Savoie
74145,Juvigny,74100,74,Haute-Savoie
74146,Larringes,74500,74,Haute-Savoie
74147,Lathuile,74210,74,Haute-Savoie
74148,Leschaux,74320,74,Haute-Savoie
74150,Loisin,74140,74,Haute-Savoie
74151,Lornay,74150,74,Haute-Savoie
74152,Lovagny,74330,74,Haute-Savoie
74153,Lucinges,74380,74,Haute-Savoie
74154,Lugrin,74500,74,Haute-Savoie
74155,Lullin,74470,74,Haute-Savoie
74156,Lully,74890,74,Haute-Savoie
74157,Lyaud,74200,74,Haute-Savoie
74158,Machilly,74140,74,Haute-Savoie
74159,Magland,74300,74,Haute-Savoie
74160,Manigod,74230,74,Haute-Savoie
74161,Marcellaz-Albanais,74150,74,Haute-Savoie
74162,Marcellaz,74250,74,Haute-Savoie
74163,Margencel,74200,74,Haute-Savoie
74164,Marignier,74970,74,Haute-Savoie
74165,Marigny-Saint-Marcel,74150,74,Haute-Savoie
74166,Marin,74200,74,Haute-Savoie
74167,Val de Chaise,74210,74,Haute-Savoie
74168,Marlioz,74270,74,Haute-Savoie
74169,Marnaz,74460,74,Haute-Savoie
74170,Massingy,74150,74,Haute-Savoie
74171,Massongy,74140,74,Haute-Savoie
74172,Maxilly-sur-Léman,74500,74,Haute-Savoie
74173,Megève,74120,74,Haute-Savoie
74174,Mégevette,74490,74,Haute-Savoie
74175,Meillerie,74500,74,Haute-Savoie
74176,Menthon-Saint-Bernard,74290,74,Haute-Savoie
74177,Menthonnex-en-Bornes,74350,74,Haute-Savoie
74178,Menthonnex-sous-Clermont,74270,74,Haute-Savoie
74179,Mésigny,74330,74,Haute-Savoie
74180,Messery,74140,74,Haute-Savoie
74183,Mieussy,74440,74,Haute-Savoie
74184,Minzier,74270,74,Haute-Savoie
74185,Monnetier-Mornex,74560,74,Haute-Savoie
74186,Montagny-les-Lanches,74600,74,Haute-Savoie
74188,Montriond,74110,74,Haute-Savoie
74189,Mont-Saxonnex,74130,74,Haute-Savoie
74190,Morillon,74440,74,Haute-Savoie
74191,Morzine,74110,74,Haute-Savoie
74192,Moye,74150,74,Haute-Savoie
74193,La Muraz,74560,74,Haute-Savoie
74194,Mûres,74540,74,Haute-Savoie
74195,Musièges,74270,74,Haute-Savoie
74196,Nancy-sur-Cluses,74300,74,Haute-Savoie
74197,Nangy,74380,74,Haute-Savoie
74198,Nâves-Parmelan,74370,74,Haute-Savoie
74199,Nernier,74140,74,Haute-Savoie
74200,Neuvecelle,74500,74,Haute-Savoie
74201,Neydens,74160,74,Haute-Savoie
74202,Nonglard,74330,74,Haute-Savoie
74203,Novel,74500,74,Haute-Savoie
74205,Onnion,74490,74,Haute-Savoie
74206,Orcier,74550,74,Haute-Savoie
74208,Passy,74190,74,Haute-Savoie
74209,Peillonnex,74250,74,Haute-Savoie
74210,Perrignier,74550,74,Haute-Savoie
74211,Pers-Jussy,74930,74,Haute-Savoie
74212,Glières-Val-de-Borne,74130,74,Haute-Savoie
74213,Poisy,74330,74,Haute-Savoie
74215,Praz-sur-Arly,74120,74,Haute-Savoie
74216,Présilly,74160,74,Haute-Savoie
74218,Publier,74500,74,Haute-Savoie
74219,Quintal,74600,74,Haute-Savoie
74220,Reignier-Ésery,74930,74,Haute-Savoie
74221,Le Reposoir,74950,74,Haute-Savoie
74222,Reyvroz,74200,74,Haute-Savoie
74223,La Rivière-Enverse,74440,74,Haute-Savoie
74224,La Roche-sur-Foron,74800,74,Haute-Savoie
74225,Rumilly,74150,74,Haute-Savoie
74226,Saint-André-de-Boëge,74420,74,Haute-Savoie
74228,Saint-Blaise,74350,74,Haute-Savoie
74229,Saint-Cergues,74140,74,Haute-Savoie
74231,Saint-Eusèbe,74150,74,Haute-Savoie
74232,Saint-Eustache,74410,74,Haute-Savoie
74233,Saint-Félix,74540,74,Haute-Savoie
74234,Saint-Ferréol,74210,74,Haute-Savoie
74235,Saint-Germain-sur-Rhône,74910,74,Haute-Savoie
74236,Saint-Gervais-les-Bains,74170,74,Haute-Savoie
74237,Saint-Gingolph,74500,74,Haute-Savoie
74238,Saint-Jean-d'Aulps,74430,74,Haute-Savoie
74239,Saint-Jean-de-Sixt,74450,74,Haute-Savoie
74240,Saint-Jean-de-Tholome,74250,74,Haute-Savoie
74241,Saint-Jeoire,74490,74,Haute-Savoie
74242,Saint-Jorioz,74410,74,Haute-Savoie
74243,Saint-Julien-en-Genevois,74160,74,Haute-Savoie
74244,Saint-Laurent,74800,74,Haute-Savoie
74249,Saint-Paul-en-Chablais,74500,74,Haute-Savoie
74250,Saint-Pierre-en-Faucigny,74800,74,Haute-Savoie
74252,Saint-Sigismond,74300,74,Haute-Savoie
74253,Saint-Sixt,74800,74,Haute-Savoie
74254,Saint-Sylvestre,74540,74,Haute-Savoie
74255,Sales,74150,74,Haute-Savoie
74256,Sallanches,74700,74,Haute-Savoie
74257,Sallenôves,74270,74,Haute-Savoie
74258,Samoëns,74340,74,Haute-Savoie
74259,Le Sappey,74350,74,Haute-Savoie
74260,Savigny,74520,74,Haute-Savoie
74261,Saxel,74420,74,Haute-Savoie
74262,Scientrier,74930,74,Haute-Savoie
74263,Sciez,74140,74,Haute-Savoie
74264,Scionzier,74950,74,Haute-Savoie
74265,Serraval,74230,74,Haute-Savoie
74266,Servoz,74310,74,Haute-Savoie
74267,Sevrier,74320,74,Haute-Savoie
74269,Seyssel,74910,74,Haute-Savoie
74271,Seytroux,74430,74,Haute-Savoie
74272,Sillingy,74330,74,Haute-Savoie
74273,Sixt-Fer-à-Cheval,74740,74,Haute-Savoie
74275,Talloires-Montmin,74210;74290,74,Haute-Savoie
74276,Taninges,74440,74,Haute-Savoie
74278,Thyez,74300,74,Haute-Savoie
74279,Thollon-les-Mémises,74500,74,Haute-Savoie
74280,Thônes,74230,74,Haute-Savoie
74281,Thonon-les-Bains,74200,74,Haute-Savoie
74282,Fillière,74370;74570,74,Haute-Savoie
74283,Thusy,74150,74,Haute-Savoie
74284,La Tour,74250,74,Haute-Savoie
74285,Usinens,74910,74,Haute-Savoie
74286,Vacheresse,74360,74,Haute-Savoie
74287,Vailly,74470,74,Haute-Savoie
74288,Valleiry,74520,74,Haute-Savoie
74289,Vallières-sur-Fier,74150,74,Haute-Savoie
74290,Vallorcine,74660,74,Haute-Savoie
74291,Vanzy,74270,74,Haute-Savoie
74292,Vaulx,74150,74,Haute-Savoie
74293,Veigy-Foncenex,74140,74,Haute-Savoie
74294,Verchaix,74440,74,Haute-Savoie
74295,La Vernaz,74200,74,Haute-Savoie
74296,Vers,74160,74,Haute-Savoie
74297,Versonnex,74150,74,Haute-Savoie
74298,Vétraz-Monthoux,74100,74,Haute-Savoie
74299,Veyrier-du-Lac,74290,74,Haute-Savoie
74301,Villard,74420,74,Haute-Savoie
74302,Les Villards-sur-Thônes,74230,74,Haute-Savoie
74303,Villaz,74370,74,Haute-Savoie
74304,Ville-en-Sallaz,74250,74,Haute-Savoie
74305,Ville-la-Grand,74100,74,Haute-Savoie
74306,Villy-le-Bouveret,74350,74,Haute-Savoie
74307,Villy-le-Pelloux,74350,74,Haute-Savoie
74308,Vinzier,74500,74,Haute-Savoie
74309,Viry,74580,74,Haute-Savoie
74310,Viuz-la-Chiésaz,74540,74,Haute-Savoie
74311,Viuz-en-Sallaz,74250,74,Haute-Savoie
74312,Vougy,74130,74,Haute-Savoie
74313,Vovray-en-Bornes,74350,74,Haute-Savoie
74314,Vulbens,74520,74,Haute-Savoie
74315,Yvoire,74140,74,Haute-Savoie
75056,Paris,75001;75002;75003;75004;75005;75006;75007;75008;75009;75010;75011;75012;75013;75014;75015;75016;75017;75018;75019;75020;75116,75,Paris
76001,Allouville-Bellefosse,76190,76,Seine-Maritime
76002,Alvimare,76640,76,Seine-Maritime
76004,Ambrumesnil,76550,76,Seine-Maritime
76005,Amfreville-la-Mi-Voie,76920,76,Seine-Maritime
76006,Amfreville-les-Champs,76560,76,Seine-Maritime
76007,Anceaumeville,76710,76,Seine-Maritime
76008,Ancourt,76370,76,Seine-Maritime
76009,Ancourteville-sur-Héricourt,76560,76,Seine-Maritime
76010,Ancretiéville-Saint-Victor,76760,76,Seine-Maritime
76011,Ancretteville-sur-Mer,76540,76,Seine-Maritime
76012,Angerville-Bailleul,76110,76,Seine-Maritime
76013,Angerville-la-Martel,76540,76,Seine-Maritime
76014,Angerville-l'Orcher,76280,76,Seine-Maritime
76015,Angiens,76740,76,Seine-Maritime
76016,Anglesqueville-la-Bras-Long,76740,76,Seine-Maritime
76017,Anglesqueville-l'Esneval,76280,76,Seine-Maritime
76018,Val-de-Saâne,76890,76,Seine-Maritime
76019,Anneville-sur-Scie,76590,76,Seine-Maritime
76020,Anneville-Ambourville,76480,76,Seine-Maritime
76021,Annouville-Vilmesnil,76110,76,Seine-Maritime
76022,Anquetierville,76490,76,Seine-Maritime
76023,Anvéville,76560,76,Seine-Maritime
76024,Ardouval,76680,76,Seine-Maritime
76025,Argueil,76780,76,Seine-Maritime
76026,Arques-la-Bataille,76880,76,Seine-Maritime
76028,Aubéguimont,76390,76,Seine-Maritime
76029,Aubermesnil-aux-Érables,76340,76,Seine-Maritime
76030,Aubermesnil-Beaumais,76550,76,Seine-Maritime
76032,Auberville-la-Manuel,76450,76,Seine-Maritime
76033,Auberville-la-Renault,76110,76,Seine-Maritime
76034,Val-de-Scie,76720;76850,76,Seine-Maritime
76035,Aumale,76390,76,Seine-Maritime
76036,Auppegard,76730,76,Seine-Maritime
76038,Authieux-Ratiéville,76690,76,Seine-Maritime
76039,Les Authieux-sur-le-Port-Saint-Ouen,76520,76,Seine-Maritime
76040,Autigny,76740,76,Seine-Maritime
76041,Les Hauts-de-Caux,76190,76,Seine-Maritime
76042,Auvilliers,76270,76,Seine-Maritime
76043,Auzebosc,76190,76,Seine-Maritime
76045,Auzouville-l'Esneval,76760,76,Seine-Maritime
76046,Auzouville-sur-Ry,76116,76,Seine-Maritime
76047,Auzouville-sur-Saâne,76730,76,Seine-Maritime
76048,Avesnes-en-Bray,76220,76,Seine-Maritime
76049,Avesnes-en-Val,76630,76,Seine-Maritime
76050,Avremesnil,76730,76,Seine-Maritime
76051,Bacqueville-en-Caux,76730,76,Seine-Maritime
76052,Bailleul-Neuville,76660,76,Seine-Maritime
76053,Baillolet,76660,76,Seine-Maritime
76054,Bailly-en-Rivière,76630,76,Seine-Maritime
76055,Baons-le-Comte,76190,76,Seine-Maritime
76056,Bardouville,76480,76,Seine-Maritime
76057,Barentin,76360,76,Seine-Maritime
76058,Baromesnil,76260,76,Seine-Maritime
76059,Bazinval,76340,76,Seine-Maritime
76060,Beaubec-la-Rosière,76440,76,Seine-Maritime
76062,Beaumont-le-Hareng,76850,76,Seine-Maritime
76063,Beauval-en-Caux,76890,76,Seine-Maritime
76064,Beaurepaire,76280,76,Seine-Maritime
76065,Beaussault,76870,76,Seine-Maritime
76066,Beautot,76890,76,Seine-Maritime
76067,Beauvoir-en-Lyons,76220,76,Seine-Maritime
76068,Bec-de-Mortagne,76110,76,Seine-Maritime
76069,Belbeuf,76240,76,Seine-Maritime
76070,Bellencombre,76680,76,Seine-Maritime
76071,Bellengreville,76630,76,Seine-Maritime
76072,Belleville-en-Caux,76890,76,Seine-Maritime
76074,La Bellière,76440,76,Seine-Maritime
76075,Belmesnil,76590,76,Seine-Maritime
76076,Bénarville,76110,76,Seine-Maritime
76077,Bénesville,76560,76,Seine-Maritime
76079,Bénouville,76790,76,Seine-Maritime
76082,Bernières,76210,76,Seine-Maritime
76083,Bertheauville,76450,76,Seine-Maritime
76084,Bertreville,76450,76,Seine-Maritime
76085,Bertreville-Saint-Ouen,76590,76,Seine-Maritime
76086,Bertrimont,76890,76,Seine-Maritime
76087,Berville-en-Caux,76560,76,Seine-Maritime
76088,Berville-sur-Seine,76480,76,Seine-Maritime
76090,Beuzeville-la-Grenier,76210,76,Seine-Maritime
76091,Beuzeville-la-Guérard,76450,76,Seine-Maritime
76092,Beuzevillette,76210,76,Seine-Maritime
76093,Bézancourt,76220,76,Seine-Maritime
76094,Bierville,76750,76,Seine-Maritime
76095,Bihorel,76420,76,Seine-Maritime
76096,Biville-la-Baignarde,76890,76,Seine-Maritime
76097,Biville-la-Rivière,76730,76,Seine-Maritime
76099,Blacqueville,76190,76,Seine-Maritime
76100,Blainville-Crevon,76116,76,Seine-Maritime
76101,Blangy-sur-Bresle,76340,76,Seine-Maritime
76103,Bonsecours,76240,76,Seine-Maritime
76104,Blosseville,76460,76,Seine-Maritime
76105,Le Bocasse,76690,76,Seine-Maritime
76106,Bois-d'Ennebourg,76160,76,Seine-Maritime
76107,Bois-Guilbert,76750,76,Seine-Maritime
76108,Bois-Guillaume,76230,76,Seine-Maritime
76109,Bois-Héroult,76750,76,Seine-Maritime
76110,Bois-Himont,76190,76,Seine-Maritime
76111,Bois-l'Évêque,76160,76,Seine-Maritime
76112,Le Bois-Robert,76590,76,Seine-Maritime
76113,Boissay,76750,76,Seine-Maritime
76114,Bolbec,76210,76,Seine-Maritime
76115,Bolleville,76210,76,Seine-Maritime
76116,Boos,76520,76,Seine-Maritime
76117,Bordeaux-Saint-Clair,76790,76,Seine-Maritime
76118,Bornambusc,76110,76,Seine-Maritime
76119,Bosc-Bérenger,76680,76,Seine-Maritime
76120,Bosc-Bordel,76750,76,Seine-Maritime
76121,Bosc-Édeline,76750,76,Seine-Maritime
76122,Callengeville,76270,76,Seine-Maritime
76123,Bosc-Guérard-Saint-Adrien,76710,76,Seine-Maritime
76124,Bosc-Hyons,76220,76,Seine-Maritime
76125,Bosc-le-Hard,76850,76,Seine-Maritime
76126,Bosc-Mesnil,76680,76,Seine-Maritime
76128,Bosville,76450,76,Seine-Maritime
76129,Boudeville,76560,76,Seine-Maritime
76130,Bouelles,76270,76,Seine-Maritime
76131,La Bouille,76530,76,Seine-Maritime
76132,Bourdainville,76760,76,Seine-Maritime
76133,Le Bourg-Dun,76740,76,Seine-Maritime
76134,Bourville,76740,76,Seine-Maritime
76135,Bouville,76360,76,Seine-Maritime
76136,Brachy,76730,76,Seine-Maritime
76138,Bracquetuit,76850,76,Seine-Maritime
76139,Bradiancourt,76680,76,Seine-Maritime
76140,Brametot,76740,76,Seine-Maritime
76141,Bréauté,76110,76,Seine-Maritime
76142,Brémontier-Merval,76220,76,Seine-Maritime
76143,Bretteville-du-Grand-Caux,76110,76,Seine-Maritime
76144,Bretteville-Saint-Laurent,76560,76,Seine-Maritime
76146,Buchy,76750,76,Seine-Maritime
76147,Bully,76270,76,Seine-Maritime
76148,Bures-en-Bray,76660,76,Seine-Maritime
76149,Butot,76890,76,Seine-Maritime
76151,Cailleville,76460,76,Seine-Maritime
76152,Cailly,76690,76,Seine-Maritime
76153,Calleville-les-Deux-Églises,76890,76,Seine-Maritime
76154,Campneuseville,76340,76,Seine-Maritime
76155,Canehan,76260,76,Seine-Maritime
76156,Canouville,76450,76,Seine-Maritime
76157,Canteleu,76380,76,Seine-Maritime
76158,Canville-les-Deux-Églises,76560,76,Seine-Maritime
76159,Cany-Barville,76450,76,Seine-Maritime
76160,Carville-la-Folletière,76190,76,Seine-Maritime
76161,Carville-Pot-de-Fer,76560,76,Seine-Maritime
76162,Le Catelier,76590,76,Seine-Maritime
76163,Catenay,76116,76,Seine-Maritime
76164,Rives-en-Seine,76490,76,Seine-Maritime
76165,Caudebec-lès-Elbeuf,76320,76,Seine-Maritime
76166,Le Caule-Sainte-Beuve,76390,76,Seine-Maritime
76167,Cauville-sur-Mer,76930,76,Seine-Maritime
76168,Les Cent-Acres,76590,76,Seine-Maritime
76169,La Cerlangue,76430,76,Seine-Maritime
76170,La Chapelle-du-Bourgay,76590,76,Seine-Maritime
76171,La Chapelle-Saint-Ouen,76780,76,Seine-Maritime
76172,La Chapelle-sur-Dun,76740,76,Seine-Maritime
76173,La Chaussée,76590,76,Seine-Maritime
76174,Cideville,76570,76,Seine-Maritime
76175,Clais,76660,76,Seine-Maritime
76176,Clasville,76450,76,Seine-Maritime
76177,Claville-Motteville,76690,76,Seine-Maritime
76178,Cléon,76410,76,Seine-Maritime
76179,Clères,76690,76,Seine-Maritime
76180,Cleuville,76450,76,Seine-Maritime
76181,Cléville,76640,76,Seine-Maritime
76182,Cliponville,76640,76,Seine-Maritime
76183,Colleville,76400,76,Seine-Maritime
76184,Colmesnil-Manneville,76550,76,Seine-Maritime
76185,Compainville,76440,76,Seine-Maritime
76186,Conteville,76390,76,Seine-Maritime
76187,Contremoulins,76400,76,Seine-Maritime
76188,Cottévrard,76850,76,Seine-Maritime
